post_id,platform,post_timestamp,likes,comments,shares,reach
b49a6e97-879f-4382-84c6-33b4d152a2f0,Twitter,2023-09-26 22:12:21,,312.0,138.0,3537.0
dcf90ed7-d3a5-47ce-aec7-02f93316451e,Twitter,2022-12-21 01:00:14,56.0,193.0,50.0,1333.0
6dad81f8-4050-46b5-956f-f34be965ead0,Twitter,2023-04-16 15:04:40,,404.0,27.0,793.0
ccf62506-b91d-4296-ba9b-7b429a7827f3,Facebook,2023-05-12 14:38:40,68.0,,44.0,1990.0
d2c7a91d-371b-4401-b2ca-29bb89c22223,Instagram,2021-12-01 20:18:06,43.0,349.0,83.0,1933.0
32a63f4b-8bfe-42f0-8cdd-bf664f4bf0bd,Twitter,2022-02-22 12:11:27,211.0,199.0,16.0,
95af8321-9c47-4e8f-9cbc-ad4d0f791d7e,Twitter,2023-09-21 13:58:12,,182.0,43.0,4851.0
9d2021db-0cbc-474d-8a88-164be4d42233,LinkedIn,2022-05-02 15:23:27,981.0,429.0,46.0,782.0
a6807f0a-f9ca-430a-ab30-d258f34e0981,Instagram,2022-08-18 02:08:03,845.0,359.0,22.0,1250.0
42d151be-6f14-4d00-aad4-902ab5757098,Facebook,2021-06-09 16:47:46,870.0,250.0,141.0,1641.0
b1bfffb6-ada3-44a3-a770-d1772d918ac2,Twitter,2021-08-22 11:47:30,804.0,139.0,166.0,
93437d00-7c3c-46f0-91ac-cb7d8802b898,Twitter,2021-04-29 13:40:33,588.0,251.0,143.0,665.0
d4eafea4-91e6-41fc-a725-0517466b710c,Facebook,2021-11-15 04:13:53,297.0,499.0,34.0,4445.0
e0860c55-77df-4edc-90b0-6c4d61719691,Twitter,2022-01-23 14:20:18,622.0,414.0,12.0,1342.0
d191f514-c6ce-469d-b93d-bf4a046291b5,Instagram,2022-07-12 17:44:18,296.0,481.0,88.0,1071.0
f2617568-daf0-4a7e-a4e6-20d66f543be5,Instagram,2021-08-27 06:47:44,4.0,250.0,0.0,4695.0
9b136689-6202-4368-a3b3-fd56cf434de5,Facebook,2022-03-12 20:41:04,798.0,346.0,178.0,1546.0
84eaa256-d132-46ed-b698-10659c7eb08b,Twitter,2023-09-24 10:22:27,933.0,428.0,132.0,1655.0
475dce19-913b-4cc7-b8fa-6a303842eddd,Instagram,2022-03-31 22:30:52,,159.0,63.0,1341.0
b68c9f61-601b-4c40-b7b0-8628f397a1bd,LinkedIn,2022-11-17 11:25:56,461.0,,199.0,3904.0
729ed8b7-5617-40eb-a5d8-e9eb92cc3f72,Instagram,2023-01-02 03:53:26,626.0,498.0,23.0,2115.0
f2e53db4-8490-43e3-945d-74a5e1636587,LinkedIn,2023-04-10 21:28:08,,,116.0,
3a7efc8e-70e0-4fb1-8943-18e5fd3317b7,Facebook,2021-07-20 07:39:53,982.0,273.0,172.0,4743.0
5160a906-f11d-44d6-925d-8168993710cd,Facebook,2023-12-28 01:39:54,277.0,282.0,194.0,4358.0
2abb5d6e-8805-4e8e-a319-e923a7791e2c,LinkedIn,2021-07-02 12:08:01,950.0,402.0,24.0,3459.0
8385ccc6-b7fd-49f4-85e3-86add5db83fd,LinkedIn,2023-02-04 14:22:03,989.0,382.0,166.0,2569.0
a09b8c09-0395-41a4-bffd-e71f532456f1,Instagram,2021-09-18 14:20:38,989.0,305.0,95.0,2308.0
c67e7d4b-0c11-4820-9fcb-96b3efa393a3,Facebook,2022-01-09 17:26:16,72.0,374.0,163.0,4720.0
bb744e0d-3bf1-40b6-b27b-4cf735155d9f,Facebook,2021-06-19 13:56:54,133.0,161.0,160.0,4587.0
3fba07d6-6ebe-4250-bdfd-2ee68e11f488,Instagram,2023-07-04 15:50:01,399.0,121.0,192.0,1652.0
4c74a83c-1079-41cb-a606-727b17be5736,Facebook,2023-01-03 23:43:52,927.0,166.0,169.0,4299.0
de0554b8-4343-4181-8388-44b27d451b3e,Facebook,2023-08-12 07:24:15,154.0,130.0,98.0,1637.0
5e8afdee-26f3-4afc-84f9-542db09161fb,Instagram,2023-01-31 14:53:03,141.0,465.0,16.0,3184.0
f207ca5c-88fd-4693-8b51-ddf9e55791a8,Instagram,2021-07-23 03:48:59,875.0,333.0,86.0,4571.0
f2ea9abd-dcc1-42aa-8d3f-f108763a12df,Facebook,2022-03-17 04:51:06,959.0,238.0,114.0,4898.0
857180bf-03ab-4447-afc6-8de7ba8e1229,Facebook,2022-04-06 06:51:00,359.0,206.0,153.0,593.0
821f7d4f-1d30-41a0-9721-78e64ffb9030,Instagram,2022-11-02 06:48:04,487.0,,166.0,4061.0
c0379ef7-a645-44b1-bbb7-5c94bd10bec5,Twitter,2021-09-13 12:56:26,396.0,192.0,68.0,1576.0
d240febd-3354-431d-8d4e-8da70716338c,Facebook,2021-11-17 17:49:46,563.0,53.0,83.0,4932.0
859f7723-6f08-411c-bc47-f2d5c73cb440,Facebook,2021-10-21 05:18:46,178.0,79.0,85.0,1228.0
86978666-cdcc-4d6c-b761-a9bc704a67c5,Twitter,2023-02-28 11:17:11,393.0,116.0,179.0,3010.0
8a5664dc-70b0-4bcc-afa2-1b01decfa1c2,LinkedIn,2021-11-27 14:14:54,222.0,339.0,10.0,2762.0
ae31c726-4f73-46b9-8639-f59869b2b339,Twitter,2021-04-13 14:45:46,841.0,48.0,89.0,3774.0
a1227e73-3ff1-4b39-9542-67a295f31478,Twitter,2021-04-19 04:32:46,143.0,448.0,127.0,
76328b5b-0c5e-4019-a9a0-aaf43d94d29b,Instagram,2022-12-08 01:03:32,112.0,,10.0,4857.0
e04fd377-8e6d-47ea-b8ac-05ba6114fc1a,LinkedIn,2021-05-26 10:31:30,205.0,,176.0,1306.0
7f243505-0af3-4d1a-b201-b33b1ba1c9f4,Facebook,2022-12-31 09:04:20,147.0,379.0,23.0,1300.0
99b05cc6-670a-4b9d-bf36-9a60aa32a98c,Instagram,2021-05-11 21:28:32,708.0,344.0,120.0,1957.0
e1aad1d9-ad21-4dcd-aef1-f067f0b62e7f,LinkedIn,2021-07-04 10:27:56,795.0,199.0,170.0,947.0
6e77fe88-3abb-428b-ac86-d7de96282339,LinkedIn,2021-08-28 02:51:07,956.0,,0.0,4330.0
deb618b0-e449-42d2-bdb7-b8b45f961102,Twitter,2021-11-12 08:04:16,911.0,117.0,77.0,3532.0
f99054ca-8baf-4a06-93c2-d4e9f03abbb4,Instagram,2024-01-31 00:34:35,374.0,357.0,39.0,1460.0
16e02f10-c439-4c86-bee6-172d701617e9,Facebook,2023-11-28 13:10:41,835.0,257.0,76.0,
71f3b383-c836-4025-9479-33d525b81c6e,Instagram,2022-08-17 11:14:30,800.0,363.0,118.0,2111.0
7307fda5-1324-418e-b22a-c5f60152279c,Instagram,2023-02-20 13:07:38,634.0,195.0,57.0,977.0
4e57d459-a996-4dbf-b588-600bd29c4b34,LinkedIn,2022-11-14 00:22:22,788.0,,170.0,1521.0
a60c5e69-d1f9-4604-aad6-43ee5e28a62e,Instagram,2022-08-04 15:24:55,,365.0,138.0,2920.0
2f623f83-b3b8-4e3e-b82f-caf0b7d6493b,Instagram,2022-02-10 02:15:01,526.0,2.0,34.0,3734.0
70c66dc4-9b67-4385-af00-efb423ccc686,LinkedIn,2022-05-24 04:00:34,108.0,492.0,177.0,2231.0
3d7cba01-28c2-4e4f-9afc-6c388e0223a9,Twitter,2022-03-08 03:29:23,205.0,463.0,40.0,
cbd1bfae-704f-4d97-81bd-ef5b05e7b210,Instagram,2021-06-16 23:45:02,518.0,278.0,141.0,3503.0
c75d8dce-6ed1-4ac1-81f6-6a8a4bce51d2,LinkedIn,2023-06-18 01:15:19,639.0,319.0,66.0,1175.0
72c29171-ec9f-4c24-90a0-45ff6399134c,LinkedIn,2022-11-24 06:27:00,,191.0,6.0,2139.0
b170f1af-b028-4757-b224-13e329433660,LinkedIn,2021-07-28 13:26:32,510.0,,56.0,2704.0
0d5f407e-cbb4-47f4-b8a2-b23b7d70068e,Twitter,2022-08-18 01:09:34,356.0,247.0,83.0,3530.0
0b1354e5-88af-402f-a976-49a33defbfab,LinkedIn,2023-03-05 09:10:30,,,114.0,2805.0
ab2824c2-cd60-451a-9f0d-bd9ee8e0bbad,Instagram,2022-04-29 14:15:15,78.0,155.0,70.0,3138.0
06edcc0f-d9af-4799-a022-da4f109d98e2,Instagram,2021-12-04 03:43:14,210.0,,88.0,3913.0
2383833a-9839-4d14-989a-abdb4b0c301a,Facebook,2024-02-16 18:55:24,332.0,,61.0,
28c294ea-7208-4dc4-986d-5a52ac72869b,LinkedIn,2023-04-13 17:08:35,540.0,432.0,72.0,2273.0
7912a6f3-1178-41ca-975d-0014db2b36a3,LinkedIn,2021-05-07 17:49:22,722.0,118.0,198.0,4355.0
5c12faba-c62b-457f-ba7f-c22171cfb886,Twitter,2023-06-18 23:50:00,186.0,157.0,140.0,1084.0
b7801195-bba7-4132-b2df-d2cef4e36479,LinkedIn,2021-06-01 05:46:23,748.0,98.0,155.0,4434.0
d3c68eec-eb23-48bf-970d-37f9f92109d0,Instagram,2021-09-07 03:47:18,641.0,193.0,173.0,526.0
3c13c7f6-0b58-40a4-9918-040f08a0094c,Twitter,2021-07-08 22:38:54,413.0,295.0,155.0,4848.0
acd726bc-3771-46e1-a1c4-a6723390f01b,Facebook,2022-04-03 08:40:22,388.0,439.0,89.0,2237.0
03abe0af-fa58-406e-94a5-77171038785a,LinkedIn,2021-10-04 13:15:45,11.0,59.0,138.0,872.0
9f5b0646-be9b-4890-aea7-6c3b80ac25c5,Facebook,2023-02-03 08:53:23,327.0,237.0,,3622.0
b88f5a60-4fd8-4370-a10b-f76a097c8a46,Twitter,2023-01-03 14:27:38,,60.0,62.0,2513.0
f8f64d77-bacf-4ca9-96b7-19b259c1a2ae,Twitter,2023-03-11 03:08:00,130.0,417.0,140.0,1047.0
43928939-b886-46e3-9ad7-6620169d6d69,Instagram,2021-05-22 17:19:21,133.0,3.0,20.0,948.0
cc3fc6d3-23b0-4e05-a218-e92d56db3fb0,Facebook,2022-11-10 19:56:38,611.0,457.0,89.0,906.0
37f9e811-976f-40f5-9431-273381e1c5f9,Twitter,2022-06-05 23:17:56,,288.0,165.0,
83f6048e-a7ef-4366-835b-3eb3987d0b99,LinkedIn,2021-04-13 03:38:20,,90.0,41.0,3044.0
822d1c44-c558-40d5-985b-9a9721bf8330,LinkedIn,2023-04-12 14:06:26,205.0,273.0,157.0,1955.0
bcef5051-21f6-4168-8f56-5b35a51103d9,LinkedIn,2022-10-03 15:15:58,50.0,,7.0,1123.0
b371e65c-751d-463b-9bb1-2eb25902a998,Facebook,2023-12-31 22:54:59,499.0,444.0,,1098.0
dae09707-c9a6-4765-8f6e-9b815ed943c1,LinkedIn,2021-10-01 16:08:29,60.0,138.0,3.0,4396.0
16579775-db58-4064-996a-1424706c781d,Twitter,2022-09-30 08:43:46,321.0,364.0,0.0,2465.0
8c6a6af3-35d8-483a-ad5d-e03f97b31037,Facebook,2023-10-24 19:36:21,349.0,274.0,33.0,
c7474ae7-521f-48e8-bcfd-4b2512a57493,Twitter,2023-07-20 08:59:10,541.0,4.0,146.0,1368.0
cc2cfb39-d984-46bd-b1a1-70a2c74bf8ad,LinkedIn,2021-07-02 08:30:07,367.0,209.0,108.0,3994.0
5e5feb43-add6-4a20-b3a0-b3a37135048e,Facebook,2023-10-28 01:54:03,919.0,98.0,80.0,4148.0
9445143a-725e-4290-8604-4747b46d2eec,Instagram,2022-01-31 12:59:11,,297.0,176.0,2334.0
4f0678f0-4816-4240-8443-53c141f8be02,Instagram,2023-09-22 20:08:41,750.0,225.0,96.0,3692.0
d139f904-4fc3-4306-9987-2cb70e3582a9,Twitter,2022-10-01 16:02:51,471.0,238.0,26.0,3168.0
428c096d-c84d-46ed-8bc8-dbe2cd4d9f23,Twitter,2023-03-01 18:50:31,496.0,173.0,63.0,2760.0
aaefe198-bdbf-426f-a921-52b4e3a6f47f,Twitter,2021-05-03 12:06:11,436.0,289.0,29.0,4893.0
6b410f49-8883-49a2-860c-0d8d56d876b3,LinkedIn,2024-02-19 01:07:12,127.0,36.0,123.0,2142.0
ebf35b4c-46bd-486e-9d5d-6cad17e410a9,Twitter,2023-08-10 03:12:47,391.0,187.0,34.0,4549.0
7dcd1761-083a-44cb-8fb9-90944c21ae17,Facebook,2022-09-19 02:31:41,819.0,365.0,,3180.0
5fe05033-71ae-40a6-a4e1-f98d199ad4a6,Facebook,2023-07-20 15:46:27,908.0,326.0,91.0,2122.0
1a61be72-a16d-4137-81b2-5a1f272b3820,LinkedIn,2021-11-01 17:53:26,326.0,68.0,155.0,4723.0
9e468d9e-813d-40c1-bf98-08a5d0a7fe96,LinkedIn,2021-12-21 08:48:49,226.0,466.0,184.0,4583.0
ca37bd33-c1ea-4a59-9858-ae6514be1747,Instagram,2023-08-07 13:58:18,72.0,493.0,,3921.0
6e367812-9c4f-404d-b763-377d23cdc509,Instagram,2021-03-28 10:38:20,979.0,,52.0,4292.0
ed126efd-ecc1-46e9-a7f7-220f51d2e308,Facebook,2021-10-05 01:43:02,216.0,12.0,54.0,953.0
c639a596-a9b5-40f5-b16d-57dc6346b3e7,Facebook,2022-03-25 06:43:23,918.0,452.0,95.0,2812.0
e742b803-6690-48ba-a7a1-355669f8c422,Instagram,2021-09-09 01:56:29,518.0,14.0,34.0,926.0
c9adf816-a76e-4739-9a60-cc09b85e0ddb,LinkedIn,2023-01-18 05:50:33,860.0,214.0,78.0,
e441538d-90c3-4d91-8694-88adb7e6c639,LinkedIn,2022-06-05 17:26:46,192.0,438.0,183.0,1535.0
382ff51f-742c-4a7e-a269-9dd715154070,LinkedIn,2023-12-19 20:37:42,630.0,116.0,58.0,4884.0
0bd05a49-a27f-48c9-a903-9b7de398aae4,Facebook,2022-12-10 20:17:43,657.0,301.0,85.0,3184.0
75f467d4-9574-45ca-a2b5-f72e362e4ac7,Facebook,2021-03-27 18:30:46,324.0,88.0,,3597.0
6d0d296b-8e63-4dab-afe5-0541b22fcf08,Instagram,2024-02-17 02:49:43,,313.0,120.0,1173.0
abcc5526-60c1-4664-ba07-11389c4df7e5,Facebook,2023-09-10 21:10:25,213.0,498.0,160.0,3377.0
c599dbc7-6000-497f-8a86-9da9cfdfa5af,LinkedIn,2022-04-06 07:34:32,635.0,251.0,162.0,
2e5902d4-af43-4531-bea4-982aa6c191e6,Twitter,2021-09-28 16:12:55,779.0,29.0,192.0,529.0
ec843f73-a909-4248-a9cf-38b78ec1acee,LinkedIn,2023-07-31 20:02:54,916.0,,137.0,3315.0
1fe50514-4649-4ce4-b207-d9997f0988c8,Instagram,2023-02-12 09:15:49,170.0,7.0,80.0,4629.0
3016e395-d04c-4ef2-84fb-d88f59cf3ba2,Facebook,2021-10-01 18:38:52,883.0,309.0,78.0,
7f12a84b-74db-4ac4-9aea-86d95dd07e96,LinkedIn,2022-07-31 19:09:35,747.0,,117.0,2303.0
75548a6d-30dd-4efd-8926-9f9501d45bac,Facebook,2023-09-07 10:35:59,596.0,465.0,75.0,1281.0
5c5bdaeb-f61e-46b7-8dcc-4ef11880f5a8,LinkedIn,2021-04-09 23:16:43,98.0,110.0,196.0,1166.0
662f7dbb-93db-4f16-aca9-490fa55610a0,Twitter,2022-01-25 08:20:14,421.0,229.0,,774.0
5a35dc14-6d62-46a7-99df-cc99ebb1ae3a,Twitter,2022-01-27 21:23:53,,,180.0,3485.0
6203d5f2-0049-4320-90b8-6471fbe10cf8,LinkedIn,2022-12-16 09:12:42,258.0,229.0,4.0,2127.0
c46577b6-d613-4cbd-8717-a7322fe200fc,LinkedIn,2022-04-18 08:33:28,15.0,147.0,153.0,2304.0
59b9457a-7a3d-4eda-9784-38a632c68805,Facebook,2023-03-06 20:22:48,916.0,221.0,177.0,3901.0
116dbe0c-0a27-4113-9ef8-61bd5c99ff1f,Facebook,2023-03-25 16:31:28,132.0,382.0,6.0,1253.0
d8f867fc-4a14-49ce-890b-974fb901abd3,Twitter,2021-10-26 09:28:50,922.0,62.0,88.0,3209.0
ca41c461-8b79-44bb-b8fc-a9480720617a,Instagram,2021-07-27 08:48:25,,,160.0,2639.0
b9d89d38-0620-41de-8bc0-b55564bc19c0,Facebook,2022-05-14 05:38:37,107.0,30.0,59.0,4878.0
7ddaac2c-0b30-4506-858a-c9f8623121b7,Twitter,2023-01-17 19:30:28,431.0,161.0,108.0,2114.0
e28e70bb-fdb6-4447-ab63-46f35223e71a,Twitter,2021-04-10 22:42:55,,241.0,43.0,766.0
b43c0be3-6267-4cfe-a0c4-7a926d977ebc,Instagram,2021-11-03 00:05:19,180.0,,107.0,3947.0
203be1d0-5713-4d47-8e83-a4ab214e6bb9,Facebook,2021-08-31 00:31:02,153.0,446.0,26.0,536.0
47430396-ac79-4d88-a1b7-9e10c31fff99,Twitter,2023-04-18 19:25:58,595.0,308.0,98.0,1951.0
eca33a8a-107a-4b55-b01e-ccc379ff0eac,Facebook,2021-09-22 17:55:24,340.0,,160.0,589.0
239ceb32-ba36-46e5-bb29-ad1eda2e3aa6,Twitter,2022-07-15 17:19:07,959.0,417.0,47.0,2396.0
5b1a01dd-4a27-4b4f-a683-d9d2db004fe4,Instagram,2023-10-29 03:37:53,218.0,12.0,7.0,
13a12e42-a901-4eec-8b83-8e92a725a469,Facebook,2023-12-03 17:59:36,468.0,,116.0,4724.0
915078b8-3dd6-4df6-8756-b73029a2c4b4,LinkedIn,2023-06-22 09:18:51,844.0,,88.0,1641.0
43ec7b17-79e5-498f-a415-986f14d66458,Instagram,2021-04-21 03:28:09,746.0,347.0,50.0,1299.0
28c4b481-57ec-4400-8ee1-9c1f46590000,Twitter,2023-12-05 10:55:27,675.0,264.0,15.0,708.0
c4339dbf-ec65-4c67-9e83-99773719e2dd,LinkedIn,2021-12-13 13:36:28,999.0,226.0,,1991.0
1e5baea5-b265-4127-82f1-944c5744969c,Twitter,2021-09-18 01:58:18,910.0,,99.0,4594.0
f22e49dd-eda0-4a54-ab99-de58132e9d15,Instagram,2022-12-10 16:55:35,253.0,292.0,29.0,2942.0
f78b11de-747a-469b-a6b3-707e2ee374a1,Twitter,2022-11-23 10:11:19,,266.0,73.0,4956.0
174abfdf-8162-43eb-9711-e4b682f85a82,LinkedIn,2023-11-09 02:39:54,991.0,,177.0,2401.0
b37628b7-9b34-4460-87ba-260cfb61a70b,Twitter,2022-03-05 21:49:37,218.0,,140.0,4624.0
2bc369ce-93da-4eda-94e5-8095e8af20b7,Instagram,2023-08-10 14:33:27,295.0,,79.0,2550.0
ed576c9b-b5d9-4ac7-a43e-6a038d9badb6,Facebook,2022-02-07 03:56:03,20.0,170.0,194.0,3425.0
4a1e25bb-5cd3-4f7b-8ce9-03e22dccb846,LinkedIn,2022-09-13 11:37:51,971.0,164.0,87.0,4187.0
fd08997a-ede5-4038-85d7-61a305a6ed38,Twitter,2023-02-23 10:13:40,249.0,378.0,39.0,
3decc970-cb51-4c10-8a5c-dff1ceff352b,LinkedIn,2021-03-12 23:05:05,861.0,293.0,26.0,4696.0
38335375-888c-4d9c-b905-6f74bd7275b6,Twitter,2023-01-09 04:24:15,341.0,158.0,126.0,3747.0
5be8a7fc-cdb4-4a84-a2e9-07be9ca92352,Instagram,2024-01-26 18:27:12,375.0,407.0,182.0,3509.0
52a0b286-3561-41de-b6cf-016f5b3fc157,LinkedIn,2022-09-10 22:38:28,450.0,,60.0,2305.0
b2a4acf4-8377-405e-b1e7-69c6c6c9d4d5,Instagram,2024-03-04 03:19:06,770.0,,194.0,1612.0
795adfa3-d0ff-4eb0-90d9-623397005e51,Twitter,2023-01-17 16:21:52,173.0,133.0,51.0,1254.0
56b54286-aa13-46f2-8d25-8ed289b17655,LinkedIn,2022-12-30 08:33:38,405.0,368.0,138.0,2119.0
ef957425-f9ac-48c3-a13f-ef22dce2b2a6,LinkedIn,2023-01-12 00:13:27,559.0,452.0,118.0,
367a963e-9bc9-425f-9d26-19081e19f606,Facebook,2021-07-06 23:27:23,796.0,301.0,49.0,3931.0
2331d466-461d-4552-b543-27c4281e7f5a,Twitter,2022-03-24 09:12:33,84.0,372.0,170.0,3032.0
554641a7-00dc-48a0-9ea2-82f6ff70d3e3,Twitter,2022-06-19 22:57:02,845.0,58.0,101.0,3597.0
cf0e500c-8319-4ded-a05f-fc062ee491b5,Instagram,2022-02-01 12:09:40,834.0,,21.0,4592.0
88ee8e6b-30bf-434a-a445-68d4b50c492b,Facebook,2023-08-23 00:23:22,15.0,55.0,164.0,2447.0
e7c1caba-50f5-4d0e-9e0f-a99ff1bc85e3,LinkedIn,2023-06-30 05:03:02,,454.0,167.0,4587.0
3f71bb7d-5236-4797-9735-08f94e285432,Instagram,2023-09-27 20:29:41,585.0,101.0,,3011.0
da023ac3-9d13-4908-a215-5740975beac5,Twitter,2023-04-16 11:15:54,384.0,155.0,,4551.0
bd55bc67-e0ac-4214-ab54-2c26aaf778db,Facebook,2023-01-13 05:33:57,880.0,85.0,106.0,1009.0
942073d1-19e5-4958-a74d-945544971d92,Instagram,2021-10-20 19:55:25,576.0,458.0,33.0,4675.0
0b34007d-5cca-4df6-8525-0816165649ea,Instagram,2021-03-13 11:50:59,,249.0,58.0,3194.0
f10d4bc7-d51a-41a3-b575-f2a5582d0d37,Facebook,2021-06-28 07:54:43,507.0,283.0,89.0,3942.0
71ec4351-36f5-44d5-b91e-7ebdc67e881d,LinkedIn,2021-06-26 21:51:28,571.0,122.0,66.0,4671.0
39383803-6c74-4668-b246-9b40971c756f,Instagram,2023-09-14 10:43:21,713.0,25.0,6.0,3628.0
87ca8426-20a4-4542-845e-49c635045698,LinkedIn,2022-08-31 11:50:07,600.0,324.0,168.0,1882.0
bdecad82-1f18-4465-80b5-cab7f7ccf060,Twitter,2024-02-28 13:29:52,181.0,483.0,6.0,4272.0
41ddac45-7c21-4432-b956-a0a29a8be9f9,LinkedIn,2023-09-02 02:51:57,408.0,492.0,140.0,3735.0
b3671135-30a8-4b59-afac-89d3c0944fa2,LinkedIn,2023-02-24 09:27:13,238.0,213.0,79.0,1612.0
3a89c715-b7f1-4102-9045-0333174b9fbd,LinkedIn,2021-07-31 05:07:31,220.0,482.0,84.0,
44e3fbf2-3730-4222-baf7-7f0ad2ca177b,Twitter,2023-05-12 10:38:08,356.0,141.0,124.0,4386.0
96417e62-4d99-4d7b-b8a8-24adf06a3568,Facebook,2022-01-03 10:31:43,759.0,275.0,,2556.0
fc63a12f-84ab-4881-9d2f-28c7c8776df1,Instagram,2022-09-04 11:03:05,319.0,436.0,156.0,563.0
b1a17605-b1e8-49ca-be4e-f9bf62f94447,Twitter,2024-01-27 22:31:43,243.0,276.0,32.0,1628.0
47b50a79-b92c-47b6-b02f-1bdc3012e0e6,LinkedIn,2022-04-15 00:11:57,192.0,428.0,17.0,1664.0
011980f9-16e6-4622-ac50-2b9f69298873,LinkedIn,2021-09-05 01:28:21,630.0,175.0,,3493.0
d865fbe0-74ba-4f4d-815b-dc7c392daabf,Facebook,2023-05-25 13:13:24,766.0,393.0,83.0,2116.0
83e79747-c7c5-49b6-8ccb-224167b9a8fa,Facebook,2021-12-26 12:36:47,12.0,328.0,3.0,2810.0
dbb96854-aef6-4df2-8ca5-4d19a7ebf2a2,LinkedIn,2022-03-13 10:39:02,597.0,150.0,,1169.0
373f44e1-7294-4057-b96c-76a10364a9e3,Facebook,2022-04-18 02:44:25,958.0,45.0,42.0,2728.0
b54ca6b3-0d1d-4341-abfc-5dd4ae9c5220,Twitter,2023-05-07 23:41:30,208.0,217.0,,1902.0
df2bf191-805f-434a-a189-853a0561417b,Twitter,2021-05-24 22:42:12,95.0,289.0,49.0,4562.0
f06e7a7b-73b6-4091-a95b-aa6c660ad834,Twitter,2022-12-25 18:39:11,,21.0,62.0,2356.0
cf70ddd3-3082-471c-95aa-f9d37d529ed1,Twitter,2023-12-07 21:26:51,844.0,45.0,23.0,2244.0
84312184-3460-47d8-9a44-aec20c7337bf,Facebook,2022-08-28 23:26:19,,150.0,79.0,1635.0
c40ea463-cab7-4693-878e-9815ca9462a7,LinkedIn,2023-01-28 22:45:48,714.0,330.0,184.0,3034.0
d9e60c1d-e992-4422-ac8b-578874a0f952,Facebook,2022-10-04 19:24:20,,257.0,57.0,2339.0
247e59b4-859f-42dd-81c0-3ad6c0b2611e,Instagram,2021-09-15 08:20:04,839.0,376.0,139.0,1249.0
cf3d5851-c2f9-4c41-ae8b-e4525e8498e8,LinkedIn,2022-03-30 07:05:48,762.0,44.0,13.0,1020.0
073cbbe5-5448-41e7-b5dc-10ff3379fc5f,Instagram,2021-03-18 16:02:28,908.0,405.0,71.0,2782.0
3283799e-e924-477a-a751-9341840ea1b6,Instagram,2023-01-22 22:29:47,630.0,357.0,58.0,4047.0
fb0faef3-09db-4a34-b10f-006f07eaf238,Instagram,2022-07-10 20:36:06,254.0,457.0,110.0,
1220f1a5-584d-4a74-8cab-b562da4a0b89,Instagram,2021-04-05 07:41:34,324.0,,23.0,4520.0
a8c6d1b6-f7fd-445c-a451-088b4a3bcf4c,Facebook,2024-03-01 09:37:02,75.0,400.0,,2312.0
2d1ee46d-9127-49d1-8219-69bfc31624fa,Twitter,2021-11-12 04:58:43,673.0,273.0,150.0,2527.0
7c5f3546-172b-47fc-beea-e89cee75ca17,Facebook,2023-04-05 07:15:44,302.0,76.0,116.0,4767.0
35c008b2-be92-46ba-a5db-7b78e363445c,Facebook,2023-10-02 11:17:25,934.0,338.0,126.0,3577.0
c3dc7f13-c70e-469d-a224-38c60ed50592,Instagram,2024-02-04 11:48:08,309.0,301.0,,1881.0
fa49ef93-dc49-48a1-aacb-a5fab9e5a591,Twitter,2023-01-30 17:09:18,750.0,431.0,22.0,913.0
1dcb8a00-edaf-470d-a1da-9264b0e96a79,Facebook,2021-04-20 03:53:56,695.0,202.0,,2683.0
bfabc2ea-bc72-4ff2-9031-5569e999355b,Instagram,2023-10-16 06:10:37,910.0,196.0,153.0,2653.0
5c5bc1c6-2e95-4d84-ade4-094ddfccd6f7,Twitter,2023-03-03 19:44:32,288.0,,128.0,3488.0
e2d82cc3-53fc-4218-b0b0-c9097035565f,Facebook,2022-09-23 08:06:02,541.0,494.0,126.0,1702.0
2aaa9294-cd01-4f1f-bc81-6147b0d88240,Twitter,2021-10-05 13:58:57,,491.0,11.0,
32161cdc-bb49-4fe3-bcbf-b756c3c390c5,Instagram,2021-04-04 05:08:57,184.0,58.0,52.0,1357.0
8a2a61bd-b9bb-4ec8-a467-bd3e38b3c29c,Instagram,2022-03-12 04:59:43,355.0,402.0,113.0,1651.0
cdb14fa7-4339-4432-9f53-38534f10ec8d,Facebook,2024-02-17 00:44:28,275.0,253.0,28.0,
7fe60ba6-a20e-408c-b490-635ca1e155ae,Instagram,2023-08-13 20:37:59,127.0,272.0,,
9bb89aa8-171b-4f7a-bbaf-758e132f12ae,Instagram,2023-09-22 19:48:25,473.0,67.0,102.0,2032.0
e19d7dfc-36f9-4713-9230-66f3a1fa18e0,Twitter,2022-09-24 09:16:16,869.0,388.0,104.0,679.0
a2b27353-6776-4a29-83d1-8e5c1f7239a9,Facebook,2021-04-08 00:17:59,449.0,3.0,,3143.0
d9bfcca2-d495-46c7-a7b4-c715e7d44e47,Twitter,2022-08-22 15:07:29,442.0,413.0,78.0,2418.0
c21b4352-ba70-498a-854f-18e199868ff6,LinkedIn,2022-08-14 17:46:29,,456.0,193.0,2594.0
81fbb79c-3f0c-4c69-b368-a98eee6e1911,Facebook,2023-01-30 03:15:39,425.0,386.0,56.0,2976.0
44b11a95-257a-4dc4-ae85-fc8e5c045aa3,LinkedIn,2023-04-26 08:11:25,100.0,42.0,23.0,1169.0
6f6d4bf9-d916-4a52-b645-09eb5fc8ab42,Twitter,2022-12-26 21:52:35,253.0,164.0,94.0,726.0
